Fiscal.Year,Program,Department,Amount,prev.year.amount,percent.change
2013,Water Capital Projects,PUC Water Department,117992571,121112637.96,-0.0257616959927044
2012,Water Capital Projects,PUC Water Department,121112637.96,308473947.67,-0.607381307644287
2011,Water Capital Projects,PUC Water Department,308473947.67,-487430902.31,-1.63285677253555
2010,Water Capital Projects,PUC Water Department,-487430902.31,300748982.83,-2.62072336113443
2009,Water Capital Projects,PUC Water Department,300748982.83,46913.5999999952,6409.69930318778
2008,Water Capital Projects,PUC Water Department,46913.5999999952,40562678.3,-0.998843429429067
2007,Water Capital Projects,PUC Water Department,40562678.3,413944826.56,-0.902009457064393
2006,Water Capital Projects,PUC Water Department,413944826.56,83443800.59,3.96076189762631
2005,Water Capital Projects,PUC Water Department,83443800.59,49833806.18,0.674441648879889
2004,Water Capital Projects,PUC Water Department,49833806.18,105322145.97,-0.526843991631212
2003,Water Capital Projects,PUC Water Department,105322145.97,126247164.88,-0.16574644610744
2002,Water Capital Projects,PUC Water Department,126247164.88,44184182.59,1.85729320946118
2001,Water Capital Projects,PUC Water Department,44184182.59,41403535.35,0.0671596571764733
2000,Water Capital Projects,PUC Water Department,41403535.35,34325228.49,0.206212956807036
1999,Water Capital Projects,PUC Water Department,34325228.49,NA,NA
2016,Water Distribution,PUC Water Department,128418064,287621967.28,-0.553517885944417
2015,Water Distribution,PUC Water Department,287621967.28,237343325.47,0.211839291079433
2014,Water Distribution,PUC Water Department,237343325.47,269317108.66,-0.118721693356531
2013,Water Distribution,PUC Water Department,269317108.66,152773097.58,0.762856896443901
2012,Water Distribution,PUC Water Department,152773097.58,141098416.2,0.0827414062780954
2011,Water Distribution,PUC Water Department,141098416.2,138564648.95,0.0182858129342522
2010,Water Distribution,PUC Water Department,138564648.95,169710367.09,-0.183522778684952
2009,Water Distribution,PUC Water Department,169710367.09,42631915.63,2.98082902403229
2008,Water Distribution,PUC Water Department,42631915.63,100331231.26,-0.575088284130363
2007,Water Distribution,PUC Water Department,100331231.26,98139998.75,0.0223276190942483
2006,Water Distribution,PUC Water Department,98139998.75,281711954.46,-0.65162998163099
2005,Water Distribution,PUC Water Department,281711954.46,320989934.54,-0.122365145612083
2004,Water Distribution,PUC Water Department,320989934.54,271371002.09,0.182845374295165
2003,Water Distribution,PUC Water Department,271371002.09,204711517.35,0.325626450347836
2002,Water Distribution,PUC Water Department,204711517.35,312363064.38,-0.344635967903805
2001,Water Distribution,PUC Water Department,312363064.38,136772322.37,1.28381780002965
2000,Water Distribution,PUC Water Department,136772322.37,118830991.07,0.150981920948814
1999,Water Distribution,PUC Water Department,118830991.07,NA,NA
2012,Water Facilities Maintenance Projects,PUC Water Department,208.1,17231.97,-0.987923609430611
2011,Water Facilities Maintenance Projects,PUC Water Department,17231.97,-136581.97,-1.12616577429656
2010,Water Facilities Maintenance Projects,PUC Water Department,-136581.97,53259.24,-3.56447463388512
2009,Water Facilities Maintenance Projects,PUC Water Department,53259.24,361320.74,-0.852598442037952
2008,Water Facilities Maintenance Projects,PUC Water Department,361320.74,2590533.31,-0.8605226427295
2007,Water Facilities Maintenance Projects,PUC Water Department,2590533.31,-443715.58,-6.83827439640501
2006,Water Facilities Maintenance Projects,PUC Water Department,-443715.58,2558800.55,-1.17340764601602
2005,Water Facilities Maintenance Projects,PUC Water Department,2558800.55,5369976.63,-0.523498754965718
2004,Water Facilities Maintenance Projects,PUC Water Department,5369976.63,3158081.19,0.700392202392998
2003,Water Facilities Maintenance Projects,PUC Water Department,3158081.19,971367.08,2.25117173005287
2002,Water Facilities Maintenance Projects,PUC Water Department,971367.08,67788.64,13.3293489882671
2001,Water Facilities Maintenance Projects,PUC Water Department,67788.64,4364304.76,-0.984467482513756
2000,Water Facilities Maintenance Projects,PUC Water Department,4364304.76,5402712.05,-0.192201116844641
1999,Water Facilities Maintenance Projects,PUC Water Department,5402712.05,NA,NA
2005,Water Programmatic Projects,PUC Water Department,468099.83,482711.13,-0.0302692419791522
2004,Water Programmatic Projects,PUC Water Department,482711.13,NA,NA
2000,Water Programmatic Projects,PUC Water Department,37788.14,203035.17,-0.813883771959311
1999,Water Programmatic Projects,PUC Water Department,203035.17,NA,NA
2016,Water Pumping,PUC Water Department,1182203.25,2062022.06,-0.426677690344399
2015,Water Pumping,PUC Water Department,2062022.06,2098530,-0.0173969111711531
2014,Water Pumping,PUC Water Department,2098530,1745352.12,0.202353368098582
2013,Water Pumping,PUC Water Department,1745352.12,1871823.17,-0.0675657038693456
2012,Water Pumping,PUC Water Department,1871823.17,1868414.76,0.00182422558040588
2011,Water Pumping,PUC Water Department,1868414.76,1992793.9,-0.0624144523926936
2010,Water Pumping,PUC Water Department,1992793.9,2025663.21,-0.0162264436840909
2009,Water Pumping,PUC Water Department,2025663.21,2764301.14,-0.267206028790337
2008,Water Pumping,PUC Water Department,2764301.14,2478682.74,0.115229914418172
2007,Water Pumping,PUC Water Department,2478682.74,2194897.47,0.129293178327824
2006,Water Pumping,PUC Water Department,2194897.47,NA,NA
2016,Water Quality,PUC Water Department,5069.48,0.00000000000245847786572995,2062040122738636
2015,Water Quality,PUC Water Department,0.00000000000245847786572995,0.00000000000136424205265939,0.802083333333333
2014,Water Quality,PUC Water Department,0.00000000000136424205265939,-14767.65,-1
2013,Water Quality,PUC Water Department,-14767.65,14767.65,-2
2012,Water Quality,PUC Water Department,14767.65,0.00000000000363797880709171,4059300722481560
2011,Water Quality,PUC Water Department,0.00000000000363797880709171,0,Inf
2010,Water Quality,PUC Water Department,0,12852.35,-1
2009,Water Quality,PUC Water Department,12852.35,-0.00000000000727595761418343,-1766413533655861
2008,Water Quality,PUC Water Department,-0.00000000000727595761418343,0.00000000000363797880709171,-3
2007,Water Quality,PUC Water Department,0.00000000000363797880709171,-7898,-1
2006,Water Quality,PUC Water Department,-7898,10436299.81,-1.00075678163178
2005,Water Quality,PUC Water Department,10436299.81,NA,NA
1999,Water Quality,PUC Water Department,710.47,NA,NA
2005,Water Resources,PUC Water Department,125492.62,NA,NA
2016,Water Source Of Supply,PUC Water Department,9736302.94,17537845.93,-0.444840433719103
2015,Water Source Of Supply,PUC Water Department,17537845.93,16643372.26,0.0537435356264753
2014,Water Source Of Supply,PUC Water Department,16643372.26,18008608.74,-0.075810213865527
2013,Water Source Of Supply,PUC Water Department,18008608.74,17466655.33,0.0310278871232525
2012,Water Source Of Supply,PUC Water Department,17466655.33,13983652.68,0.249076741943222
2011,Water Source Of Supply,PUC Water Department,13983652.68,15272750.13,-0.0844050638573499
2010,Water Source Of Supply,PUC Water Department,15272750.13,13775271.6,0.108707731758988
2009,Water Source Of Supply,PUC Water Department,13775271.6,14350665.2,-0.0400952563509042
2008,Water Source Of Supply,PUC Water Department,14350665.2,13348197.9,0.075101321355147
2007,Water Source Of Supply,PUC Water Department,13348197.9,9338550.56,0.429365061980239
2006,Water Source Of Supply,PUC Water Department,9338550.56,NA,NA
2005,Water Supply & Power Operations,PUC Water Department,150167.95,143905.37,0.0435187373480226
2004,Water Supply & Power Operations,PUC Water Department,143905.37,92115.94,0.562220067449781
2003,Water Supply & Power Operations,PUC Water Department,92115.94,NA,NA
2016,Water Transmission/ Distribution,PUC Water Department,29519403.45,48733349.38,-0.394266886525254
2015,Water Transmission/ Distribution,PUC Water Department,48733349.38,45980280.27,0.0598749962773989
2014,Water Transmission/ Distribution,PUC Water Department,45980280.27,47097388.05,-0.023719102613802
2013,Water Transmission/ Distribution,PUC Water Department,47097388.05,44640864.73,0.0550285782960907
2012,Water Transmission/ Distribution,PUC Water Department,44640864.73,44026157.76,0.0139623124359603
2011,Water Transmission/ Distribution,PUC Water Department,44026157.76,41130385.87,0.0704046857025025
2010,Water Transmission/ Distribution,PUC Water Department,41130385.87,37417010.4,0.09924297613045
2009,Water Transmission/ Distribution,PUC Water Department,37417010.4,30397258.36,0.230933722931978
2008,Water Transmission/ Distribution,PUC Water Department,30397258.36,32965032.68,-0.07789388061362
2007,Water Transmission/ Distribution,PUC Water Department,32965032.68,35744182.39,-0.0777511058912208
2006,Water Transmission/ Distribution,PUC Water Department,35744182.39,NA,NA
2016,Water Treatment,PUC Water Department,22844024.2,40065754.41,-0.429836663844314
2015,Water Treatment,PUC Water Department,40065754.41,40531632.95,-0.0114941961646282
2014,Water Treatment,PUC Water Department,40531632.95,44111217.12,-0.0811490682803448
2013,Water Treatment,PUC Water Department,44111217.12,40132422.01,0.0991416642885043
2012,Water Treatment,PUC Water Department,40132422.01,39793885.94,0.00850723828556062
2011,Water Treatment,PUC Water Department,39793885.94,34610807.35,0.149753183668511
2010,Water Treatment,PUC Water Department,34610807.35,31687352.11,0.0922593730726212
2009,Water Treatment,PUC Water Department,31687352.11,25460364.08,0.244575765312465
2008,Water Treatment,PUC Water Department,25460364.08,24599382.41,0.0350001335663613
2007,Water Treatment,PUC Water Department,24599382.41,25096662.27,-0.0198145815029131
2006,Water Treatment,PUC Water Department,25096662.27,NA,NA
2002,Work Order Services,PUC Water Department,0.000000000001406874616805,NA,NA
2016,911/Communications,Police,1725.09,54972.09,-0.968618802741537
2015,911/Communications,Police,54972.09,NA,NA
2007,911/Communications,Police,1014.08,NA,NA
2004,911/Communications,Police,7373.3,NA,NA
2000,911/Communications,Police,392300.87,16160168.45,-0.975724209112437
1999,911/Communications,Police,16160168.45,NA,NA
2016,Airport Police,Police,28861902.79,46449251.68,-0.378635785376338
2015,Airport Police,Police,46449251.68,45001671.8,0.0321672467288205
2014,Airport Police,Police,45001671.8,44069678.52,0.0211481751467061
2013,Airport Police,Police,44069678.52,43784590.05,0.00651115996916834
2012,Airport Police,Police,43784590.05,40416189.36,0.0833428569921961
2011,Airport Police,Police,40416189.36,36544620.99,0.10594085436156
2010,Airport Police,Police,36544620.99,36210368.83,0.00923084107674371
2009,Airport Police,Police,36210368.83,31514997.99,0.148988454369881
2008,Airport Police,Police,31514997.99,31387679.56,0.00405631865065465
2007,Airport Police,Police,31387679.56,29572744.87,0.061371871227319
2006,Airport Police,Police,29572744.87,27836077.59,0.0623890803000166
2005,Airport Police,Police,27836077.59,26752251.27,0.0405134621778693
2004,Airport Police,Police,26752251.27,25144433.16,0.0639433030670873
2003,Airport Police,Police,25144433.16,26912026.93,-0.0656804399979842
2002,Airport Police,Police,26912026.93,25098374.75,0.0722617379836517
2001,Airport Police,Police,25098374.75,21123720.05,0.188160735447732
2000,Airport Police,Police,21123720.05,18066955.95,0.169190875787794
1999,Airport Police,Police,18066955.95,NA,NA
2016,Capital Programs & Construction,Police,96157.18,150866.15,-0.362632505701246
2015,Capital Programs & Construction,Police,150866.15,144182.93,0.0463523664001
2014,Capital Programs & Construction,Police,144182.93,154712.31,-0.0680578035451736
2013,Capital Programs & Construction,Police,154712.31,NA,NA
2011,Capital Programs & Construction,Police,1302574.96,342619,2.80181764583984
2010,Capital Programs & Construction,Police,342619,NA,NA
2004,Capital Projects,Police,97007,NA,NA
2000,Capital Projects,Police,-355000,NA,NA
1999,City Capital Projects,Police,663,NA,NA
2016,Crime Control,Police,13379954.39,21579809.33,-0.379978099648946
2015,Crime Control,Police,21579809.33,21043779.91,0.0254721073064103
2014,Crime Control,Police,21043779.91,21136424.4,-0.00438316757114313
2013,Crime Control,Police,21136424.4,22498454.2,-0.0605388169290315
2012,Crime Control,Police,22498454.2,20791978.07,0.0820737750037459
2011,Crime Control,Police,20791978.07,21840106.74,-0.04799100491942
2010,Crime Control,Police,21840106.74,20274927.56,0.0771977692826834
2009,Crime Control,Police,20274927.56,25381105.92,-0.201180294353383
2008,Crime Control,Police,25381105.92,19890759.77,0.276024959000347
2007,Crime Control,Police,19890759.77,19132579.76,0.0396276936780426
2006,Crime Control,Police,19132579.76,13975361.71,0.36902215177084
2005,Crime Control,Police,13975361.71,11564045.32,0.208518414038869
2004,Crime Control,Police,11564045.32,13594134.62,-0.149335677242249
2003,Crime Control,Police,13594134.62,13335250.5,0.0194135175788412
2002,Crime Control,Police,13335250.5,14363626.66,-0.0715958569755809
2001,Crime Control,Police,14363626.66,13286243.84,0.0810900983735069
2000,Crime Control,Police,13286243.84,8087881.95,0.64273463956778
1999,Crime Control,Police,8087881.95,NA,NA
2006,Departmental Fund Transfer,Police,1152822.48,-335,-3442.26113432836
2005,Departmental Fund Transfer,Police,-335,471778.38,-1.00071007916895
2004,Departmental Fund Transfer,Police,471778.38,NA,NA
2004,Federal Transportation Security,Police,-127135.56,11143817.48,-1.01140861829693
2003,Federal Transportation Security,Police,11143817.48,NA,NA
2004,Fingerprint,Police,1143626.2,1491430.45,-0.233201789597363
2003,Fingerprint,Police,1491430.45,2439028.29,-0.388514493204177
2002,Fingerprint,Police,2439028.29,5632792.79,-0.566994849459037
2001,Fingerprint,Police,5632792.79,1184827.86,3.75410224570513
2000,Fingerprint,Police,1184827.86,1759180.53,-0.326488760081946
1999,Fingerprint,Police,1759180.53,NA,NA
2016,Investigations,Police,46316232.58,79078331.25,-0.414299317551671
2015,Investigations,Police,79078331.25,79549222.96,-0.00591950106460233
2014,Investigations,Police,79549222.96,77158288.29,0.0309873990596273
2013,Investigations,Police,77158288.29,69597130.82,0.108641798604536
2012,Investigations,Police,69597130.82,64447212.63,0.0799090911746078
2011,Investigations,Police,64447212.63,66798258.83,-0.0351962197994315
2010,Investigations,Police,66798258.83,72758793.92,-0.0819218512136657
2009,Investigations,Police,72758793.92,72350460.64,0.00564382419113788
2008,Investigations,Police,72350460.64,66751575.21,0.0838764540370163
2007,Investigations,Police,66751575.21,62723224.45,0.0642242294672081
2006,Investigations,Police,62723224.45,59515811,0.0538917876797479
2005,Investigations,Police,59515811,50355999.67,0.181901092025327
2004,Investigations,Police,50355999.67,51168609.66,-0.0158810254059968
2003,Investigations,Police,51168609.66,43976169.95,0.163553117931317
2002,Investigations,Police,43976169.95,40494129.25,0.0859887782375269
2001,Investigations,Police,40494129.25,39828885.92,0.0167025342194155
2000,Investigations,Police,39828885.92,36088518.13,0.103644260939899
1999,Investigations,Police,36088518.13,NA,NA
2002,Juvenile Bureau,Police,112552,NA,NA
1999,Juvenile Bureau,Police,28699.97,NA,NA
2006,Narcotics Forfeiture,Police,32959.46,NA,NA
2004,Narcotics Forfeiture,Police,2236697.64,1246523.23,0.794348942859252
2003,Narcotics Forfeiture,Police,1246523.23,1812012.91,-0.312078173880119
2002,Narcotics Forfeiture,Police,1812012.91,1401866.44,0.292571716033091
2001,Narcotics Forfeiture,Police,1401866.44,1375067.59,0.0194891147132628
2000,Narcotics Forfeiture,Police,1375067.59,1278126.53,0.0758462153195428
1999,Narcotics Forfeiture,Police,1278126.53,NA,NA
2016,No Program Defined,Police,20550.91,2398.24,7.56916321969444
2015,No Program Defined,Police,2398.24,77313.84,-0.968980456797903
